question_id,question_type_id,stem,allow_text
4424,2,People are cooking less.  Microwaves are time-saving.  (therefore),1
4425,2,More police patrol the streets.  Crime rates are high.  (consequently),1
4426,2,Globalization is increasing.  English has become a more popular language.  (as a result),1
4427,2,Consumers have more choices.  Shopping malls are huge.  (consequently),1
4428,2,Cell phones are convenient and economical.  Many people have cancelled their home service.  (as a result),1
4429,2,The exam was challenging.  Many students failed.  (therefore),1
4430,1,x,1
4431,1,above,1
4432,1,"Rewrite your cause -effect essay.  Be sure to incorporate the feedback from your first essay concerning content, organization, vocabulary, grammar and mechanics.",1
4433,4,"Rewrite your cause-effect essay.  Be sure to take into consideration and incorporate your teacher's feedback concerning content, organization, vocabulary, grammar and mechanics.",1
4434,4,"Rewrite your cause-effect essay.  Be sure to take into consideration and incorporate your teacher's feedback concerning content, organization, vocabulary, grammar and mechanics.",1
4435,1,"Vocabulary
Choose two words from the article. For each, give the part of speech and the definition (as used in the article).",1
4436,1,"(1) Write a one-paragraph summary.  (2) Also, choose two vocabulary words from the article and write the part of speech, the definition, and an example in context.  (3) Be sure to hand in the article to me, as well.",1
4437,2,cure (20),1
4438,2,dim (3),1
4439,2,hook (8),1
4440,2,innate (7),1
4441,2,isolated (12),1
4442,2,rare (1),1
4443,2,stimulate (17),1
4444,2,stroke (7),1
4445,2,wired (20),1
4446,,,
4447,2,What is a mania?,1
4448,2,"Why, according to Walker, is English becoming the world language?",1
4449,2,Do you agree that English is becoming the language of problem-solving?  Why or why not?  Give specific reasons (from the video or your own experience/knowledge) to support your answer.,1
4450,1,Write a short summary of the story.  What happens?  (Please use English and not emoticons &#9786;),1
4451,1,"Synthesize:  In your opinion, is the use of emoticons becoming a mania?  Why or why not?  Provide specific examples to support your opinion.",1
4452,2,commit (4),1
4453,2,entrepreneur (1),1
4454,2,etiquette (13),1
4455,2,expert (10),1
4456,2,former (9),1
4457,2,goods (6),1
4458,2,market (1),1
4459,2,scholarship (4),1
4460,2,slogan (10),1
4461,1,"Topic 1: BOOKS AND MOVIES  Sometimes artists and actors take a book and make a movie out of it.  The movie tells the same story but in a different way, sometimes very different.  Think about a book (or play) that you read (or saw) that was made into a movie.  How was the movie like the original story, and how was it different?
        
Topic 2: TEACHING STYLES.  Teachers often take different approaches to their job.  Think about 2 teachers that you have had.  How were they alike, and how were they different from each other?  Think about their personalities, their ways of teaching and the kinds of classes they taught.

CORE VOCABULARY WORDS (use 2): adapt/adaptation  ambiguous   bias   crucial   enhance   exhibit   parallel   reveal   trend",1
4462,0,,1
4463,10,,0
4464,10,record something,0
4465,1,"Remember that a summary should only include the key points, characters, ideas or examples.",1
4466,1,"Remember that a summary should only include the key points, characters, ideas or examples.",1
4467,6,d I _____ this?,1
4468,1,"If you could go anywhere in the world, where would you go and why would you go there?",1
4469,1,Unit 23 -ed/-ing participial adjectives paragraph hw,1
4470,4,Write the second draft of your cause-effect essay.,1
4471,2,My parents suggested.....,1
4472,2,My parents insisted....,1
4473,2,It's essential that I....,1
4474,2,It's important for me......,1
4475,2,It's essential that a person.....,1
4476,2,Had I known.....,1
4477,2,Were I.....,1
4478,2,Should I .....,1
4479,1,x,1
4480,1,x,1
4481,2,How do you obtain a driver's license in your country?,1
4482,2,Is same-sex marriage an issue in your country?  Explain.,1
4483,2,"What is the correct interpretation of the American proverb:  ""A stitch in time saves nine.""",1
4484,2,"The age at which you can legally get married in the U.S. is different in each state.  For example, in Pennsylvania, you must be at least 18 to get married, but in Florida you can get married at 14.  What is the legal marriage age in your country?  Do you think this is a good legal age or not?  Why?",1
4485,2,"If you saw a woman spanking her child in the grocery store, would you get involved?  Explain your answer.",1
4486,2,What is the role of women in your country today?  Has it changed in the last 50 years?,1
4487,2,Why did you select the ELI as the place where you wanted to study English?,1
4488,2,How did you react when you heard that the University of Pittsburgh was closed because of the snow?,1
4489,2,How should the world respond to the nuclear program in Iran?,1
4490,2,On what date will Memorial Day occur in the U.S. this year?,1
4491,2,Please specify what factors are important to you in choosing a house or an apartment.,1
4492,2,Do you prefer your free time to be structured?  Explain.,1
4493,2,Describe an important tradition in your culture.,1
4494,2,What services have you utilized at the University of Pittsburgh?,1
4495,2,Does the weather in your country vary much?  Explain.,1
4496,1,x,1
4497,4,"Submit your summary for your Outside Listening Report here. Your summary should be written in complete sentences, and it should be about 5 to 10 sentences in length.",1
4498,1,Unit 24 Paragraph HW,1
4499,1,What have your food experiences in America been like?  Do you think it is true that Americans cannot cook?  Do you know any Americans who can cook?,1
4500,1,Tell me about a bad decision you have made.  What was it?  How could it have been different?  What do you wish you had done?  Now what do you hope will happen?,1
4501,2,My father urges my aunt...,1
4502,2,I insist...(Bob),1
4503,2,You may be tired after class.  If so...,1
4504,2,But for... she would have drowned.,1
4505,2,"After our fight, Mindy suggested .... (Tina)...her mother.",1
4506,2,What kinds of food should you avoid on a healthy diet?  Why?,1
4507,2,What kinds of food should you eat more of on a healthy diet?,1
4508,2,Why do some people eat foods that they know are not good for them?,1
4509,2,"Does the concept of ""healthy diet"" vary from culture to culture?  Explain.",1
4510,2,Would you describe your current diet as 'healthy' or 'unhealth'?  Explain.,1
4511,2,extremes (8),1
4512,2,involve (5),1
4513,2,link (6),1
4514,2,moderation (7),1
4515,2,reap (9),1
4516,2,rich (2),1
4517,2,scale (5),1
4518,2,stick to (5),1
4519,2,typical (4),1
4520,2,What kinds of food should you avoid on a healthy diet?,1
4521,2,What kinds of food should you eat more of on a healthy diet?,1
4522,2,Why do some people eat food that they know is unhealthy for them?,1
4523,2,Do you think that the concept of what is healthy to eat and what is not varies from culture to culture?  Explain.,1
4524,2,Are you currently eating a healthy diet?  Explain.,1
4525,1,"Use at least 5 adjective clauses.  Use at least one with each pronoun:  whose, who, that, which.",1
4526,2,What are two clues given in the article to know whether a decision requires an ethical judgement?,1
4527,2,"What is the ""Smell Test""?",1
4528,2,What is the strongest reason to use the smell test?,1
4529,2,What is the greatest weakness of the smell test?,1
4530,2,"What does ""quick and dirty"" mean in the last paragraph?",1
4531,1,"Directions:
Write a two-paragraph introduction in favor of, or against, mandatory military service. The first paragraph should be a hook, drawing in the reader. The second paragraph should be background, which narrows the focus. Also include the body topics and thesis statement in the second paragraph.",1
4532,2,"Once an invention is patented, only the owner can make, sell, or distribute the product.  Anyone else who wants to profit from this item must get permission from the owner.",1
4533,2,"Novels, plays, newspapers, and other original materials are protected by copyright law.  Visual images such as drawings, photographs, and cartoons are still illegally copied off the Internet.",1
4534,2,There continues to be illegal videotaping of movies in public movie theaters.  The U.S. Congress found it necessary to pass the Family Copyright Act of 2005.,1
4535,4,Write a 5 paragraph argumentative essay about whether or not you think it should be legal to download or share copyrighted material from the Internet.,1
4536,2,extremes (8),1
4537,2,involve (5),1
4538,2,link (6),1
4539,2,moderation (7),1
4540,2,reap (9),1
4541,2,rich (2),1
4542,2,scale (5),1
4543,2,stick to (5),1
4544,2,typical (4),1
4545,1,"Write a descriptive paragraph. Choose one of the topics on page 73 in the ""Try It Out"" section of your textbook. The topic suggestions include:

- a place from my childhood
- a place that is special to me
- the view from my window
- my favorite room
- an unforgettable scene or view
- a scene from a dream
- my ideal room or apartment 
- my neighborhool

Make sure that when you are writing you follow the steps in the writing process on page 75 (Prewrite, organize, write the rough draft, polish the rough draft, write the final copy).",1
4546,1,"Write a paragraph comparing your country's food with the food in the United States.  

Use ""as...as"", ""not as...as"", and ""comparative adjective + than"" in your paragraph.  

Write a total of 8 sentences.  

If you have any questions, please ask your teacher.",1
4547,1,"Write a paragraph that gives information to tourists about your city.  Talk about the best things for them to do and to see while they are visiting your city. 

Use superlatives in your paragraph.

Write a total of 8 sentences.

If you have any questions, please ask your teacher.",1
4548,1,Unit 25 Paragraph homework,1
4549,1,"Your assignment is to ask a native speaker of English what the difference is between a ""buddy"" and a ""friend."" Their answers will vary. You should then write a paragraph of 5-7 sentences explaining the difference. Don't forget that a paragraph has a topic sentence, supporting sentences and a concluding sentence.

In your paragraph, be sure you:
- use ""who"" as a relative pronoun at least one time
- use ""that"" as a relative pronoun at least one time
- use ""whose"" as a relative pronoun at least one time

Please note that by using each of those relative pronouns correctly at least one time will earn you a grade of a C. In order to get an A, you should use them correctly at least two times each. This assignment is worth 10 points.",1
4550,2,"Introduction
Hook:  


Background information: 



Thesis statement:",1
4551,2,"Body Paragraph 1 [reason #1]
Topic Sentence:



Supporting details:",1
4552,2,"Topic Sentence: [reason #2]



Supporting details:",1
4553,2,"Topic Sentence: [reason #3]



Supporting details:",1
4554,2,"Conclusion
Restatement:


Prediction, warning, or issue in broader context:",1
4555,2,"Introduction
Hook:


Background Information:


Thesis statement:",1
4556,2,"Body Paragraph #1
Topic Sentence:  


Supporting Details:",1
4557,2,"Body Paragraph #2
Topic Sentence:


Supporting Details:",1
4558,2,"Body Paragraph #3
Counter-Argument:


Concession:


Refutation Details:",1
4559,2,"Conclusion
Restatement:


Prediction, warning, or issue in broader context:",1
4560,1,above,1
4561,1,See directions above.,1
4562,2,blend (12),1
4563,2,chronic (16),1
4564,2,clot (17),1
4565,2,coagulate (17),1
4566,2,component (6),1
4567,2,cuisine (8),1
4568,2,ripe (4),1
4569,2,insight (1),1
4570,2,purchase (3),1
4571,2,soluble (14),1
4572,2,tissue (6),1
4573,2,tolerate (2),1
4574,2,wimp (19),1
4575,1,Include 2 or 3 reasons in your thesis statement.,1
4576,2,blend (12),1
4577,2,chronic (16),1
4578,2,clot (17),1
4579,2,coagulate (17),1
4580,2,component (6),1
4581,2,cuisine (8),1
4582,2,ripe (4),1
4583,2,insight (1),1
4584,2,purchase (3),1
4585,2,soluble (14),1
4586,2,tissue (6),1
4587,2,tolerate (2),1
4588,2,wimp (19),1
4589,1,Describe an experience you have had using English (or another language) in more than 1 way.,1
4590,1,Only write your introduction and thesis statement here.,1
4591,1,Write a summary of the article you read for your Outside Reading assignment#2.,1
4592,2,What really annoys me....,1
4593,2,The fact that she is in love....,1
4594,2,Do you know....,1
4595,2,It's clear......,1
4596,2,....whether they understand the assignment.,1
4597,1,x,1
4598,1,x,1
4599,1,What are your two favorite ways to spend your free time?,1
4600,1,"Unit 11 Can, Could, Be able",1
4601,1,above,1
4602,4,"Write one to two paragraphs (4?8 sentences) to answer the following question.

In what way can Luke Skywalker's adventures be considered a ""hero's journey""? Remember to use specific examples. (It will probably be helpful to look at the Broadcast English section of the ""Heroes in Literature"" chapter.)",1
4603,4,Write the summary for your Outside Listening Report below.,1
4604,1,Remember to include the title of the program in your summary.,1
4605,4,"Please write a second draft of your argumentative essay.  Be sure to incorporate my feedback regarding grammar and vocabulary.  Please also be sure to review your thesis statement, and especially your 3rd body paragraph to ensure that it doesn't exclude a counter-argument, a concession or a refutation.",1
4606,1,Imagine you are going to be on a reality TV show called Desert Island. You will be on the island for five weeks and can take only three of the following items.  Decide which 3 items you will take and explain why. Be sure to use the modals from unit 15 in your writing.,1
4607,1,"Do sports stars earn too much money?  

Use as many adverb clauses in your paragraph as you can.

If you don't like sports, choose another subject such as actors, musicians, ESL teachers, etc...",1
4608,1,"Tell me the story of a time when people were compassionate.  What were they doing/feeling?  How did they behave?

Use as many adverb phrases/adverbials as you can in your paragraph.

If you've never seen such behavior, write what you would like to see.",1
4609,1,"Tell me about a humorous situation.  It can be real or imaginary.  

Focus on using noun clauses in your description.",1
4610,2,"Your dog thought, ""I hate this movie.""",1
4611,2,"My mom yelled, ""Get out of bed, now!""",1
4612,2,"Your grammar teacher asked, ""Can this be any more wonderful?""",1
4613,2,"Betty Jo shrieked, ""Watch out for that car!""",1
4614,2,"The children screamed, ""We want ice cream!""",1
4615,2,POPULAR,1
4616,2,SCOPE,1
4617,2,COMPLEXITY,1
4618,2,SPECTATOR,1
4619,2,EXOTIC,1
4620,2,INTEGRAL,1
4621,1,COMMISSION,1
4622,1,OFFENSE,1
4623,1,EXPRESS,1
4624,1,URBAN,1
4625,1,DIVERSE,1
4626,1,CORPORATE,1
4627,1,SPONTANEITY,1
4628,1,"TOPIC: Immigration
ARGUEMENT: All current illegal immigrants in your country should be granted amnesty and given citizenship.

Choose whether you agree OR disagree with this statement.",1
4629,2,conduct (6),1
4630,2,confidentially (15),1
4631,2,cruel (3),1
4632,2,guidelines (8),1
4633,2,justified (23),1
4634,2,monitor (11),1
4635,2,nutrition (5),1
4636,2,valuable (4),1
4637,2,violate (20),1
4638,4,"In order to get feedback on your 5-paragraph essay before the Final Exam on Tuesday, you MUST submit this assignment to me by midnight on Sunday, April 4.",1
4639,1,What have your food experiences in America been like?  Do you think it is true that Americans cannot cook?  Do you know any Americans who can cook?,1
4640,1,Tell me about a work of art.  What does it look like?  Where is it?  Why do you want to write about it?  Try to relate your answer the the stories in Ch.4 of your textbook.,1
4641,1,x,1
4642,1,Cut and paste your answer from your word document and place it here.,1
4643,1,"Imagine that your friend will travel to your home country to work.  Give some advice about customs in the ""working world.""  See the examples on p.162(7) to help you get started.  

Write a total of 6 sentences.  If you have any questions, please ask your teacher.",1
4644,1,x,1
4645,1,x,1
4646,1,Please email me over the weekend with any questions.  Good luck studying...but enjoy your weekend!,1
4647,0,,1
4648,10,,0
4649,10,what does your roommate do every day?,0
4650,0,,1
4651,10,,0
4652,,,
4653,0,,1
4654,10,,0
4655,,,
4656,1,what am I?,1
4657,1,Write about your family.,1
4658,2,What is your mother's name?,1
4659,2,What does your father look like?,1
4660,2,How many siblings do you have?,1
4661,4,Be sure to use core vocabulary and parallel sentences!,1
4662,1,Be sure to include details from the text(s) to support your answer!,1
4663,1,Be sure to include details from the text(s) to support your answer!,1
4664,1,Introduce yourself to the class.  Tell them facts about yourself as well as what you are doing now.,1
4665,1,Write about someone you know.  How did you meet?  Where and when?  Did you do anything that made you become friends?,1
4666,4,What is your family like?,1
4667,2,What are some ways that you PARTICIPATE in your ELI classes?,1
4668,2,What are some of the OBJECTIVES of your Reading 3 class?,1
4669,2,How do you DEFINE happiness in your life?,1
4670,2,What is your favorite AREA in the world?,1
4671,2,"Who is Evelyn Glennie?
(a) a music instructor
(b) an organist
(c) a percussionist",1
4672,2,"What happened to Glennie when she was a child?
(a) Django Bates wrote a musical piece for her.
(b) She began to lose her hearing.
(c) She won a Grammy award.",1
4673,2,"What does Glennie design and sell?
(a) her paintings
(b) percussion instruments
(c) kitchen tools",1
4674,2,Is it surprising that a deaf woman is a successful percussionist?  Why or why not?  Please give your opinion and answer in at least 4-6 complete sentences.,1
4675,1,"Ex. 2 p. 53
Combine each pair of sentences to create a single sentence with a time clause and a main clause.  Use the words in parentheses.  Write the sentences in two ways.

1.  Take off your shoes.  Enter a Japanese tea house. (before)

2.  Begin the ceremony.  Sit in the proper position.  (after)

3.  Pour hot water into the tea bowl. Stir the mixture.  (as soon as)

4.  Admire the design of the bowl.  Taste the tea.  (before)

5.  Pass the bowl to the next person.  Drink the tea.  (after)",1
4676,1,"Ex. 3 p. 54
Rewrite the active sentences below as passive sentences.

1.  The fans idolize baseball players.

2. Fans can buy tickets on the Internet.

3.  Large corporations often sponsor the games.

4.  The umpire must wear a special vest.

5.  Millions of viewers watch baseball on TV.",1
4677,1,"Ex. 4 p. 54
Rewrite the active sentences below as passive sentences.  Omit the agent when it is not necessary.

1.  The principal must approve the changes to the schedule.

2.  You must plug in the electrical drill.

3.  People close banks and other businesses on national holidays.

4.  In Idaho, people grow potatoes and other vegetables.

5.  The New York Times publishes a weekend edition.",1
4678,1,above,1
4679,1,What time is it?,1
4680,1,What is your favorite color?,1
4681,1,"Post your essay below.  

DO NOT TYPE YOUR NAME.  
DO NOT DOUBLE SPACE.",1
4682,1,do exercises as assigned...,1
4683,1,FOG 3 Part 5 Count/Non-Count Nouns Paragraph HW,1
4684,1,1,1
4685,1,1. What are two things you enjoy doing?,1
4686,1,Use the same technique that we used in class when reading in order to write a summary.  (1) Preview.  (2) Read carefully BUT... [Do you remember what the continuation of this sentence is?!]  (3) Read again and take notes on the main ideas.,1
4687,2,How many brothers and sisters do you have?,1
4688,2,When did you arrive in Pittsburgh?,1
4689,2,What is the name of the baseball team in Pittsburgh?,1
4690,2,Do you use Facebook?,1
4691,2,What's the name of the baseball team in Pittsburgh?,1
4692,1,Write a narrative paragraph.,1
4693,1,"Title of Article:_____________________________
Author: ______________________________
Source:_______________________________

Vocabulary
1. Word__________________  Part of Speech________
Definition (as used in article) __________________
__________________________________________________

2. Word__________________  Part of Speech________
Definition (as used in article) __________________
__________________________________________________",1
4694,2,Use the Timeline and Unit 2 Ex. 4 p. 16 as a guide. Write a personal timeline of major life events. Then write at least 5 sentences about yourself describing significant events in your life.       /10,1
4695,2,Send a nice message to your teacher.,1
4696,1,Essay #1,1
4697,2,Use the Timeline and Unit 2 Ex. 4 p. 16 as a guide. Write a personal timeline of major life events. Then write at least 5 sentences about yourself describing significant events in your life.       /10,1
4698,4,"Practice essay (homework), p.67",1
4699,1,"You are going to live alone on a deserted island.  You can only take 5 items with you.  Choose 5 things from the list on p.248(6) in your text. 

Write a paragraph about your choices.  What did you choose to take with you to the island?  Why did you choose each item?  

You should write at least 7 sentences.  Be certain to use the correct quantifiers with your nouns.

If you have any questions, please email your teacher.",1
4700,4,Write a paragraph that tells the story of an interesting experience in your life.,1
4701,0,,1
4702,2,,0
4703,2,"Write a summary of the article about Art. You must use your own words. Your summary must be a paragraph, not a list of sentences.",0
4704,0,,1
4705,2,,0
4706,2,"Write a summary of the article about Art. You must use your own words. Your summary must be a paragraph, not a list of sentences.",0
4707,1,Write a paragraph about a time you met a new friend.,1
4708,4,"Causes of happiness.  ""Most people are about as happy as they make up their minds to be.""  This quotation comes from Abraham Lincoln, one of the great presidents in American history.  Lincoln meant that if you decide to be happy, you will be happy.  But is it that simple?  Can most people cause themselves to be happy by making up their minds (deciding) to do so?  Or are there other influences in most people's lives that are more important than personal will, influences that really determine whether an individual is happy or unhappy?",1
4709,1,above,1
4710,2,Is it surprising that a deaf woman is a successful percussionist?  Why or why not?,1
4711,1,x,1
4712,1,Post your complete process essay below.,1
4713,4,Use the checklist I gave you to make sure you included the necessary elements in your essay.,1
4714,4,Submit your process analysis essay here.,1
4715,4,Submit your process analysis essay here.  Use the organization outline on p.36 of your textbook to be certain you've included all components.,1
4716,1,"Post your final draft below.

DO NOT INCLUDE YOUR NAME.
DO NOT DOUBLE SPACE YOUR WORK.",1
4717,1,"Write a short movie review.  Use adjective clauses and adjective phrases.  Try to use quantifiers, too, for example: some of which ..., all of whose movies ..., none of whom ..., etc.",1
4718,2,Please write a sentence that uses the word 'accurate'.,1
4719,2,Please write a sentence that uses the word 'aware'.,1
4720,2,Please write a sentence that uses the word 'benefit'.,1
4721,2,Please write a sentence that uses the word 'create'.,1
4722,2,Please write a sentence that uses the word 'similar'.,1
4723,2,"How can pursuing a passion - like music - help someone in life? 
Please give your opinion and answer in at least 4-6 sentences.",1
4724,1,Go back to the part of the reading where the children realize Margot is still in the closet. Imagine an alternate ending for this story and write it: describe in a paragraph or two how you think it might have ended differently.,1
4725,4,"Write a 5 paragraph Process Analysis Essay on ""How I Came to Pittsburgh""...remember your thesis statement and THREE supporting paragraphs.  Finish with a wonderful conclusion!",1
4726,1,Remember that a summary includes only the main ideas and key details.,1
4727,4,Edit your essay carefully.,1
4728,4,See directions above.,1
4729,1,Practice composition: Birth order & personality,1
4730,4,Essay #1,1
4731,4,Don't forget to use at least 3 core vocabulary words!,1
4732,2,Do you think it is a good idea to raise and keep an animal that normally lives in the wild?  Why or why not?,1
4733,,,
4734,4,5 Paragraph Process Analysis Essay (How I Came to Pittsburgh)...PLEASE DOUBLE SPACE!!!!,1
4735,1,Introduce yourself to an employer.  Write about things that you have done.  You must use the present perfect and present perfect progressive in your answer.  You can also use past tense and present tense verbs if you want.,1
4736,1,Write a three paragraph ending to the story.,1
4737,1,"------

Pretend that you are making your own personal homepage like the one in your book on page 19.  Write about your interests and hobbies and some of the things that you have done in your free time.  You should use the simple past, present perfect, and present perfect progressive.  Try to use each tense a minimum of 2 times.  

Your homepage should be at least 8 sentences long.

Have fun!  :)",1
4738,1,Write a well-developed paragraph using your outline.,1
4739,2,"What is the title of your reading, and where did you find it?",1
4740,2,Why did you choose this reading?,1
4741,2,"What is one vocabulary word that you learned from this reading?  Give the definition, part of speech, and a sentence.",1
4742,2,"Give the definition, part of speech, and a sentence with another vocabulary word that you learned from this reading.",1
4743,1,"When you write your summary, be sure that it includes only the main ideas.",1
4744,4,Essay #1,1
4745,1,Tell me about your life before you came to the US.  What had you been doing?  What had you accomplished?  What had you decided not to do?,1
4746,4,Submit the first draft of your cause/effect essay (the causes of happiness). Use the organization outline on p.65 of your textbook to be certain you've included all components.,1
4747,2,What is the main idea of this paragraph?,1
4748,2,What is the main idea of this paragraph?,1
4749,2,What is the main idea of this paragraph?,1
4750,4,Please make sure you put your title and name on this page...AND DOUBLE SPACE!!!,1
4751,2,Do the EAW Homework pages 67-68 - outline....etc.,1
4752,1,"Your writing can be serious or funny.  Describe the kind of meal it was and what was good, bad, interesting, or funny about it.  Try to use both count and non-count nouns, and use quantifiers, too.  The more detail, the better.",1
4753,1,"Describe an event that you saw: an accident, a crime, an argument, or something similar.  Use the past progressive and the simple past to talk about the event.   

Write a short paragraph--at least 6 sentences.  Use at least 3 past progressive verbs AND at least 3 simple past verbs in your paragraph.",1
4754,4,See directions above,1
4755,1,Unit 5: used to...,1
4756,4,Please write a 5 paragraph cause/effect essay on HAPPINESS.  Good luck - remember to double space!,1
4757,1,above,1
4758,4,above,1
4759,1,"Begin with a sentence that names what you will describe and gives a general feeling about it.  For example:  ""The airport is full of people in a hurry.""  Also focus on using lots of descriptive supporting details to make your word picture alive and interesting.",1
4760,4,"Do your best to improve your essay. Use the comments provided by your classmate and the comments/corrections provided by me. 

Remember to give me your original C/E essay (with my comments) and the comments given to you by your classmate as well.",1
4761,1,"Write a paragraph about how you feel in your home, office, or classroom. What makes you feel good? What makes you feel bad? What would you like to change? Use phrasal verbs.",1
4762,1,"Write about how you feel in your home or apartment.  Look at the journal entry on page 166 as a guide.

Think about these questions to help you write:

What makes you feel good?  What makes you feel bad?  What would you like to change?  Use phrasal verbs to describe your feelings.  

Your paragraph should be a minimum of 10 sentences.  Use at least 6 phrasal verbs. 

Have fun!",1
4763,1,Remember that a summary includes only the main ideas and key details.,1
4764,1,Please include the title of the program you watched or listened to.,1
4765,1,Write two paragraphs.,1
4766,4,Don't forget to add core vocabulary words!,1
4767,1,Write about why you think the issue is important and what should be done about it. Focus on your use of articles.,1
4768,1,"Use (1) a topic sentence that gives your general impression of the place, (2) use details, (3) choose vocabulary that talks about the senses, (4) use spatial order signals, and (5) write a concluding sentence.",1
4769,1,"Follow the directions in your textbook (Unit 11, Ex. 9) and write a paragraph describing changes you would like to make in your room. Use at least 5 phrasal verbs from the box. 

Acc. target gram.    /5
Freq/Var. target gram.   /2.5
Other gram.              /2.5
Total                  /10",1
4770,1,xx,1
4771,1,"Title of Article:_____________________________
Author: ______________________________
Source:_______________________________

Vocabulary
1. Word__________________  Part of Speech________
Definition (as used in article) __________________
__________________________________________________

2. Word__________________  Part of Speech________
Definition (as used in article) __________________
__________________________________________________",1
4772,1,above,1
4773,1,"Answer the Discussion/Composition questions p. 100. For Q. #1, explain each pair of ""Creativity Killers"" and give a brief example of each.",1
4774,1,Q. #2,1
4775,1,Q. #3,1
4776,1,Q.#4,1
4777,1,Write a descriptive paragraph about a place.,1
4778,1,Practice Composition: Comparison/contrast,1
4779,4,Essay #2: Comparison/Contrast,1
4780,4,See directions above.,1
4781,2,"what is the tallest mountain?
1. everest
2. kilimanjaro",1
4782,,,
4783,2,lljwlkejrlj,1
4784,2,"1. Which of the following is NOT a reason why Horai is a unique place?
(a) people never grow old
(b) people never feel pain
(c) people never eat or drink",1
4785,2,"2. What does this book reveal?
(a) stories by people from Washington
(b) Bush's controversial plans for war
(c) 75 sources",1
4786,2,"3. Which of the following is NOT true?
(a) Carr was killed by his best friend
(b) Carr's friend sought revenge
(c) Harrison was found guilty of murder.",1
4787,1,Do you think it is important for people to eat home-cooked food?  Why or why not?  Use information from the text to support your opinion.,1
4788,1,Freewrite one paragraph on the skills you need to do your profession...,1
4789,1,"Follow the directions in your textbook (Unit 11, Ex. 9) and write a paragraph describing changes you would like to make in your room. Use at least 5 phrasal verbs from the box. 

Acc. target gram.    /5
Freq/Var. target gram.   /2.5
Other gram.              /2.5
Total                  /10",1
4790,1,"Write a paragraph about a space you spend a lot of time in.  It can be your bedroom, apartment, a cafe, or anywhere you like.  Describe how you feel there?  What would you like to change?  

Use as many phrasal verbs as possible in your answer.",1
4791,2,"1. Which of the following is NOT a reason why Horai is a unique place?
(a) people never grow old
(b) people never feel pain
(c) people never eat or drink",1
4792,2,"2. What does this book reveal?
(a) stories by people from Washington
(b) Bush's controversial plans for war
(c) 75 sources",1
4793,2,"3. Which of the following is NOT true?
(a) Carr was killed by his best friend
(b) Carr's friend sought revenge
(c) Harrison was found guilty of murder.",1
4794,4,above,1
4795,2,"1. Which of the following is NOT a reason why Horai is a unique place?
(a) people never grow old
(b) people never feel pain
(c) people never eat or drink",1
4796,2,"2. What does this book reveal?
(a) stories by people from Washington
(b) Bush's controversial plans for war
(c) 75 sources",1
4797,2,"3. Which of the following is NOT true?
(a) Carr was killed by his best friend
(b) Carr's friend sought revenge
(c) Harrison was found guilty of murder.",1
4798,2,"Choose the correct word from the choices in parentheses and rewrite the whole sentence:

In its basic form, tofu is normally (flavorless/stinky).",1
4799,2,"Choose the correct word from the choices in parentheses and rewrite the whole sentence:

Stinky tofu is especially popular in (Taiwan/Japan).",1
4800,2,"Choose the correct word from the choices in parentheses and rewrite the whole sentence:

The odor of stinky tofu becomes (stronger/weaker) after cooking.",1
4801,2,"Choose the correct word from the choices in parentheses and rewrite the whole sentence:

(Almost no one/Many people) enjoy(s) stinky tofu.",1
4802,2,"Choose the correct word from the choices in parentheses and rewrite the whole sentence:

There (is only one way/are many ways) to serve stinky tofu.",1
4803,2,"Please answer this questions in a paragraph.  Give your opinion and WHY in at least 4-6 sentences.

Do you enjoy trying unusual dishes (food)?  Why or why not?",1
4804,2,"What is the main idea of the first reading?

a.  photographs of Western and Eastern people
b.  photographs of Western and Eastern realities
c.  photographs of Koreans by two photographers",1
4805,2,"What is the main idea of the first reading?

a.  photographs of Western and Eastern people
b.  photographs of Western and Eastern realities
c.  photographs of Koreans by two photographers",1
4806,2,"What does the last sentence of the second reading talk about?  [""That is almost unheard of with that type of pressure but not for this team.""]

a.  the pressure of the championship
b.  the quality o the teams
c.  making all the penalty kicks",1
4807,2,"What is the main idea of the third reading?

a.  the cost of a website
b.  the size of a website
c.  what should be on a website",1
4808,2,"What does ""that"" in the last sentence of the second reading talk about?  [""That is almost unheard of with that type of pressure but not for this team.]

a.  the pressure of the championship
b.  the quality of the teams
c.  making all the penalty kicks",1
4809,2,"The topic of the third reading is

a.  the size of a website
b.  the cost of a website
c.  the content of a website",1
4810,2,"What is the main idea of the first reading?

a.  photographs of Western and Eastern people
b.  photographs of Western and Eastern realities
c.  photographs of Koreans by two photographers",1
4811,2,"What does ""that"" in the last sentence of the second reading talk about?  [""That is almost unheard of with that type of pressure but not for this team.]

a.  the pressure of the championship
b.  the quality of the teams
c.  making all the penalty kicks",1
4812,2,"The topic of the third reading is

a.  the size of a website
b.  the cost of a website
c.  the content of a website",1
4813,1,Unit 11 Paragraph Homework,1
4814,2,"What is the main idea of the first reading?

a.  photographs of Western and Eastern people
b.  photographs of Western and Eastern realities
c.  photographs of Koreans by two photographers",1
4815,2,"What does ""that"" in the last sentence of the second reading talk about?  [""That is almost unheard of with that type of pressure but not for this team.]

a.  the pressure of the championship
b.  the quality of the teams
c.  making all the penalty kicks",1
4816,2,"The topic of the third reading is

a.  the size of a website
b.  the cost of a website
c.  the content of a website",1
